Row_ID,Order_ID,Sales,Profit,Discount
13359,IT-2011-2992208,981,-117.81,0.50
13360,IT-2011-2992208,897,-197.51,0.50
13361,ES-2014-2515763,302,9.03,0.00
13362,ES-2014-4407511,64,20.58,0.00
13363,ES-2011-4187064,10,2.34,0.00
13364,ES-2013-4451091,180,67.87,0.10
13365,ES-2013-4451091,66,2.93,0.10
13366,ES-2013-4451091,154,38.52,0.00
13367,ES-2014-4244280,43,17.28,0.10
13368,ES-2014-1120216,18,1.53,0.00
13369,IT-2014-5237848,172,-103.32,0.60
13370,IT-2014-5237848,49,2.91,0.00
13371,ES-2012-4784843,10,2.34,0.00
13372,IT-2014-2988943,224,-143.37,0.50
13373,IT-2012-3719538,124,-14.60,0.15
13374,ES-2014-3229561,17,2.28,0.00
13375,ES-2014-3229561,162,72.84,0.00
13376,ES-2014-3229561,1745,122.16,0.00
13377,ES-2014-3229561,147,44.01,0.00
13378,ES-2013-2428576,106,0.00,0.50
13379,ES-2013-5080538,48,4.32,0.00
13380,ES-2014-3503285,195,11.61,0.00
13381,ES-2014-3503285,527,26.37,0.00
13382,IT-2013-3869215,237,-118.79,0.40
13383,ES-2014-5265462,202,88.56,0.00
13384,ES-2014-3004984,185,16.59,0.00
13385,ES-2014-3004984,363,76.20,0.00
13386,ES-2014-3004984,144,5.67,0.00
13387,ES-2014-3004984,410,135.36,0.00
13388,IT-2014-2973778,512,-225.23,0.50
13389,IT-2014-2973778,28,-25.74,0.50
13390,ES-2012-3945862,53,4.74,0.00
13391,ES-2012-3945862,428,137.99,0.10
13392,ES-2012-3945862,2040,-113.36,0.10
13393,IT-2012-1122046,30,-18.16,0.60
13394,ES-2012-2229596,134,25.47,0.00
13395,ES-2012-2229596,30,13.32,0.00
13396,ES-2013-1953205,135,39.06,0.10
13397,ES-2014-3701138,113,23.64,0.00
13398,ES-2012-2693104,103,17.52,0.00
13399,ES-2011-3822720,438,175.14,0.00
13400,ES-2011-3822720,31,0.30,0.00
13401,ES-2011-3822720,854,290.43,0.00
13402,ES-2014-3240614,107,8.58,0.00
13403,ES-2012-4487516,48,1.89,0.00
13404,ES-2012-4487516,50,24.00,0.00
13405,ES-2012-4487516,197,84.60,0.00
13406,ES-2014-4963892,95,42.48,0.00
13407,IT-2014-5137649,1397,155.17,0.10
13408,ES-2014-4879051,102,9.18,0.00
13409,ES-2014-4879051,727,319.74,0.00
13410,ES-2014-4879051,257,64.20,0.00
13411,ES-2012-2088434,223,26.73,0.00
13412,ES-2012-2088434,42,12.15,0.00
13413,ES-2012-2088434,132,43.38,0.00
13414,ES-2012-2088434,231,71.74,0.10
13415,ES-2012-2650623,360,29.57,0.15
13416,ES-2012-2650623,73,12.30,0.00
13417,IT-2012-2415775,26,-2.30,0.10
13418,IT-2012-2415775,648,57.50,0.10
13419,ES-2012-5514830,2132,532.80,0.00
13420,ES-2012-5514830,20,-0.45,0.10
13421,ES-2012-1128541,31,3.53,0.40
13422,ES-2012-1128541,124,3.60,0.00
13423,ES-2012-1128541,89,40.80,0.00
13424,ES-2012-1128541,112,4.44,0.00
13425,ES-2012-1128541,17,5.46,0.00
13426,ES-2011-4182812,134,37.35,0.00
13427,ES-2012-2294075,97,29.04,0.00
13428,ES-2014-2810919,41,18.72,0.00
13429,ES-2014-2783426,933,27.99,0.00
13430,ES-2012-3292839,59,24.84,0.00
13431,ES-2012-3725853,80,0.63,0.00
13432,ES-2012-3725853,172,11.97,0.00
13433,ES-2012-3725853,31,5.22,0.00
13434,ES-2013-2732869,34,7.83,0.00
13435,ES-2014-3088059,81,9.66,0.00
13436,ES-2012-3536212,42,15.66,0.00
13437,IT-2012-1180980,174,-104.40,0.50
13438,IT-2012-1180980,88,15.38,0.20
13439,ES-2012-5307098,44,0.00,0.00
13440,ES-2012-5307098,112,16.68,0.00
13441,ES-2012-4291867,115,25.38,0.00
13442,ES-2012-4291867,240,21.30,0.10
13443,ES-2012-4291867,157,10.98,0.00
13444,ES-2012-4291867,95,32.84,0.10
13445,IT-2013-1595868,215,-120.47,0.50
13446,IT-2013-1595868,143,-25.88,0.50
13447,IT-2014-3629752,64,-7.11,0.10
13448,ES-2013-5782100,66,3.24,0.00
13449,ES-2013-5782100,56,27.84,0.00
13450,ES-2013-5782100,657,118.20,0.00
13451,ES-2013-5782100,27,2.28,0.00
13452,ES-2013-5353746,15,-3.02,0.50
13453,ES-2014-4017894,302,75.24,0.00
13454,ES-2014-4017894,179,77.36,0.10
13455,ES-2014-4017894,376,0.00,0.00
13456,ES-2011-5957871,29,11.88,0.00
13457,ES-2011-5957871,161,40.23,0.00
13458,IT-2011-2241184,132,-7.32,0.10
13459,IT-2013-5604677,124,-42.15,0.50
13460,ES-2014-5329048,241,58.77,0.10
13461,ES-2014-5329048,217,21.69,0.00
13462,ES-2014-5329048,250,17.60,0.15
13463,ES-2013-2720611,225,67.56,0.00
13464,ES-2013-2720611,11,1.68,0.00
13465,IT-2014-3261574,31,-7.35,0.50
13466,IT-2014-3261574,15,-6.80,0.50
13467,ES-2013-4467739,9,1.95,0.00
13468,ES-2013-4522703,107,9.48,0.00
13469,ES-2012-2067032,822,156.24,0.00
13470,ES-2012-2067032,97,41.76,0.00
13471,ES-2013-5911126,355,62.66,0.15
13472,ES-2013-5911126,85,-9.48,0.10
13473,IT-2011-4968367,82,-52.74,0.50
13474,IT-2013-5115273,40,12.69,0.00
13475,IT-2013-5115273,10,4.83,0.00
13476,IT-2013-5115273,240,106.56,0.10
13477,IT-2013-5115273,9,1.26,0.00
13478,IT-2013-5115273,129,17.19,0.10
13479,IT-2013-5115273,2571,976.80,0.00
13480,IT-2014-1147467,89,-88.94,0.60
13481,IT-2014-1147467,19,-1.59,0.50
13482,IT-2014-1147467,249,-129.54,0.50
13483,ES-2014-3719722,90,29.76,0.00
13484,ES-2014-3719722,13,4.98,0.00
13485,IT-2014-3116089,257,-251.82,0.50
13486,ES-2014-5916291,91,18.00,0.00
13487,ES-2014-5916291,277,8.28,0.00
13488,ES-2014-5916291,268,67.05,0.00
13489,ES-2014-5916291,44,8.82,0.00
13490,ES-2013-5800327,332,53.04,0.00
13491,ES-2013-5800327,141,26.82,0.00
13492,IT-2013-1856233,44,-29.34,0.50
13493,ES-2012-4741068,84,33.68,0.10
13494,ES-2014-3388526,42,15.66,0.00
13495,ES-2014-3388526,260,-5.84,0.10
13496,ES-2014-3388526,98,20.52,0.00
13497,ES-2014-4896612,1983,616.82,0.10
13498,ES-2012-4943358,45,11.52,0.00
13499,ES-2012-4943358,15,4.80,0.00
13500,ES-2014-3810974,240,21.60,0.00
13501,ES-2014-5759001,17,1.14,0.00
13502,ES-2014-4995013,6,1.26,0.00
13503,ES-2014-4995013,88,11.43,0.00
13504,ES-2014-4995013,103,45.94,0.10
13505,ES-2014-4995013,140,55.80,0.00
13506,ES-2014-4995013,45,9.36,0.00
13507,ES-2014-4995013,152,50.22,0.00
13508,ES-2014-4995013,451,24.99,0.10
13509,ES-2014-4531898,129,30.96,0.00
13510,IT-2011-4488946,248,8.26,0.10
13511,IT-2011-4488946,379,140.13,0.00
13512,IT-2012-5223020,28,-0.03,0.50
13513,IT-2012-5223020,149,-65.79,0.50
13514,IT-2012-5223020,46,-29.40,0.50
13515,ES-2012-5103176,95,0.00,0.00
13516,ES-2013-1247648,520,202.77,0.00
13517,IT-2012-1824454,148,-0.03,0.10
13518,ES-2013-3567936,90,45.06,0.00
13519,IT-2011-1626202,55,-44.16,0.50
13520,ES-2013-1068972,17,1.56,0.00
13521,ES-2013-1068972,115,5.70,0.00
13522,ES-2013-1068972,31,10.20,0.00
13523,IT-2013-5081262,1190,583.17,0.00
13524,ES-2013-1579342,2893,-96.54,0.10
13525,ES-2014-4041713,40,16.80,0.00
13526,ES-2013-1562914,45,1.74,0.00
13527,ES-2013-2860574,1429,471.60,0.00
13528,ES-2013-2860574,5274,1898.40,0.00
13529,ES-2014-4012309,37,16.65,0.00
13530,ES-2014-3881453,52,19.82,0.10
13531,ES-2014-3881453,131,45.17,0.10
13532,ES-2014-1753356,1399,108.78,0.10
13533,ES-2013-3496941,34,12.33,0.00
13534,IT-2014-1534186,444,-199.75,0.40
13535,IT-2014-1534186,294,138.30,0.00
13536,IT-2014-1534186,785,52.31,0.40
13537,ES-2012-4869141,102,16.29,0.00
13538,ES-2014-5214699,468,57.13,0.10
13539,ES-2012-4487119,355,78.86,0.10
13540,ES-2011-2520255,13,2.28,0.00
13541,IT-2014-1658709,643,-45.44,0.15
13542,ES-2014-4030649,89,15.03,0.00
13543,ES-2014-4030649,237,-118.79,0.40
13544,ES-2011-3305419,710,141.92,0.15
13545,ES-2011-3305419,107,26.82,0.00
13546,IT-2013-1230554,54,-43.62,0.50
13547,IT-2013-1230554,410,-172.08,0.50
13548,IT-2013-1230554,29,-1.89,0.50
13549,IT-2013-1230554,304,-18.38,0.50
13550,ES-2013-1222538,96,8.64,0.00
13551,ES-2013-1222538,276,16.38,0.00
13552,ES-2013-1222538,61,29.07,0.00
13553,ES-2013-1222538,162,50.16,0.00
13554,ES-2013-1222538,124,35.70,0.10
13555,ES-2013-1222538,339,101.64,0.00
13556,ES-2014-5298444,757,371.04,0.00
13557,ES-2012-5480702,280,24.82,0.10
13558,ES-2012-5480702,723,-80.35,0.10
13559,ES-2012-5480702,131,27.36,0.00
13560,ES-2011-3248922,6517,2476.44,0.00
13561,ES-2011-3248922,457,76.09,0.10
13562,IT-2013-5843979,5,-0.53,0.50
13563,IT-2013-5843979,408,-196.02,0.50
13564,IT-2013-5843979,42,-31.05,0.50
13565,IT-2013-5843979,10,-1.61,0.50
13566,IT-2013-5843979,481,-480.69,0.50
13567,IT-2013-5843979,23,-4.68,0.50
13568,IT-2013-5843979,180,-54.06,0.50
13569,IT-2013-5843979,257,-128.85,0.50
13570,ES-2011-3276063,628,6.24,0.00
13571,IT-2011-3316894,1524,-50.98,0.10
13572,IT-2011-3316894,123,53.85,0.00
13573,IT-2011-3316894,382,-181.44,0.60
13574,ES-2014-4627826,710,212.76,0.10
13575,ES-2014-4627826,76,36.24,0.00
13576,ES-2014-4627826,14,6.84,0.00
13577,ES-2012-3714969,53,2.10,0.00
13578,ES-2013-3690526,54,4.29,0.00
13579,ES-2013-3690526,514,195.39,0.00
13580,ES-2014-3406497,148,23.67,0.00
13581,ES-2014-3406497,513,215.46,0.00
13582,ES-2014-3406497,24,0.96,0.00
13583,ES-2014-3571990,121,41.16,0.00
13584,ES-2014-3571990,139,30.42,0.00
13585,ES-2011-3376060,294,108.57,0.00
13586,ES-2012-1361094,40,19.74,0.00
13587,ES-2012-1361094,153,4.32,0.00
13588,ES-2012-1361094,415,115.92,0.00
13589,ES-2012-1361094,151,2.97,0.00
13590,ES-2012-1361094,720,21.60,0.00
13591,IT-2013-3698036,941,-202.72,0.35
13592,ES-2011-4753806,291,37.80,0.00
13593,ES-2011-4753806,134,45.63,0.00
13594,ES-2012-2780126,102,13.20,0.00
13595,ES-2012-1298741,349,142.92,0.00
13596,ES-2013-3632888,73,24.75,0.00
13597,ES-2012-4442950,288,127.87,0.10
13598,ES-2012-5120264,1207,36.12,0.00
13599,ES-2011-3121115,583,244.86,0.00
13600,ES-2011-3121115,155,55.89,0.00
13601,ES-2011-3121115,118,24.72,0.00
13602,ES-2011-3121115,307,81.90,0.10
13603,ES-2011-3121115,773,46.35,0.00
13604,ES-2011-3121115,100,21.00,0.00
13605,ES-2011-3121115,64,23.64,0.00
13606,IT-2012-2644618,14,-9.87,0.50
13607,IT-2014-3675672,98,-5.47,0.10
13608,IT-2014-3675672,27,3.78,0.00
13609,IT-2012-3761235,160,-29.38,0.40
13610,ES-2011-4767717,322,80.46,0.00
13611,ES-2014-3846644,68,7.44,0.00
13612,ES-2013-1827959,84,21.31,0.10
13613,ES-2014-4936686,19,-2.15,0.10
13614,IT-2013-2332242,77,-63.09,0.50
13615,IT-2013-2332242,76,-64.02,0.50
13616,ES-2014-3704704,84,3.70,0.10
13617,ES-2014-3704704,34,14.28,0.00
13618,IT-2014-1792968,37,-4.50,0.50
13619,ES-2013-4031061,29,6.36,0.00
13620,ES-2013-4031061,76,1.50,0.00
13621,IT-2013-4063561,1533,505.80,0.00
13622,IT-2013-4063561,69,10.98,0.00
13623,IT-2013-4063561,348,65.97,0.00
13624,ES-2011-3523269,42,14.04,0.00
13625,ES-2013-5379148,76,10.50,0.00
13626,ES-2013-5379148,154,35.28,0.00
13627,ES-2012-2393484,59,0.00,0.00
13628,ES-2012-2393484,407,28.59,0.15
13629,ES-2011-1298103,590,259.65,0.00
13630,ES-2012-1207634,80,9.45,0.00
13631,ES-2013-3894596,439,219.51,0.00
13632,ES-2013-3894596,179,37.62,0.00
13633,ES-2014-1559544,22,6.75,0.00
13634,ES-2011-3470557,244,68.04,0.00
13635,ES-2014-3930752,125,15.00,0.00
13636,ES-2013-3639975,114,2.83,0.20
13637,ES-2011-1441570,212,69.72,0.15
13638,ES-2012-3330001,24,10.08,0.00
13639,ES-2012-3330001,326,48.72,0.00
13640,ES-2012-3330001,17,6.42,0.00
13641,ES-2012-3330001,171,80.16,0.00
13642,ES-2012-3330001,9,2.97,0.00
13643,ES-2012-3330001,246,81.09,0.00
13644,ES-2012-3330001,101,11.10,0.00
13645,ES-2012-3330001,324,9.72,0.00
13646,IT-2014-4499061,1506,-265.76,0.15
13647,IT-2014-4499061,117,17.46,0.00
13648,IT-2014-4499061,1076,-38.03,0.15
13649,ES-2013-5676979,150,4.96,0.10
13650,IT-2012-5703527,50,6.48,0.00
13651,IT-2012-5703527,21,5.28,0.00
13652,IT-2012-4367428,1246,-124.66,0.10
13653,IT-2012-4367428,209,83.58,0.00
13654,IT-2012-4367428,83,12.42,0.00
13655,ES-2011-4395271,52,18.72,0.00
13656,ES-2011-4395271,136,14.88,0.00
13657,IT-2013-2763542,31,-2.47,0.10
13658,IT-2013-2763542,303,142.38,0.00
13659,IT-2013-2763542,345,-0.06,0.10
13660,IT-2013-1454838,682,327.12,0.00
13661,ES-2013-2117585,58,12.72,0.00
13662,ES-2014-1833179,94,23.55,0.00
13663,ES-2014-1833179,65,28.32,0.00
13664,ES-2012-5796869,27,7.56,0.00
13665,ES-2012-5796869,218,8.64,0.00
13666,ES-2012-5796869,98,28.32,0.00
13667,ES-2012-5796869,131,4.36,0.10
13668,ES-2012-5796869,267,41.45,0.10
13669,ES-2014-3977451,39,12.84,0.00
13670,ES-2014-3977451,255,16.98,0.10
13671,ES-2014-3977451,437,-34.03,0.10
13672,ES-2012-2621001,245,70.92,0.00
13673,ES-2012-1411725,61,9.66,0.00
13674,ES-2014-5375927,2244,246.72,0.00
13675,ES-2011-5950121,42,9.18,0.00
13676,ES-2011-2075610,102,33.60,0.00
13677,ES-2011-2075610,17,2.64,0.00
13678,ES-2011-2075610,197,-10.94,0.10
13679,ES-2011-2075610,423,136.26,0.10
13680,ES-2011-2075610,304,75.90,0.00
13681,ES-2011-5898391,13,0.48,0.00
13682,ES-2011-5898391,295,83.17,0.15
13683,ES-2011-5898391,142,68.25,0.00
13684,ES-2011-5898391,428,137.99,0.10
13685,ES-2011-5898391,112,17.82,0.00
13686,ES-2011-5898391,50,13.95,0.00
13687,ES-2011-5898391,256,-5.81,0.10
13688,ES-2011-4694484,51,13.68,0.00
13689,ES-2011-3286627,739,-177.39,0.50
13690,ES-2011-3286627,82,-73.80,0.50
13691,ES-2011-3286627,15,-11.61,0.50
13692,ES-2013-1268416,53,17.55,0.10
13693,ES-2014-1345837,27,6.48,0.00
13694,ES-2014-1345837,40,12.84,0.00
13695,IT-2012-5288691,1533,-34.11,0.10
13696,IT-2012-5288691,126,41.67,0.00
13697,ES-2013-5421797,68,32.58,0.00
13698,ES-2012-3083992,274,103.34,0.10
13699,ES-2012-3083992,55,20.70,0.00
13700,ES-2012-3083992,210,-22.21,0.15
13701,ES-2012-3083992,99,23.82,0.00
13702,ES-2012-1328574,719,101.39,0.15
13703,ES-2013-3547323,41,19.53,0.00
13704,ES-2012-5149849,328,19.31,0.15
13705,ES-2012-5149849,2012,-1021.67,0.35
13706,ES-2012-5149849,103,12.30,0.00
13707,ES-2011-5793145,1047,523.68,0.00
13708,ES-2011-5793145,382,53.46,0.00
13709,ES-2014-5784467,7,0.57,0.00
13710,ES-2011-2696233,83,12.42,0.00
13711,ES-2013-2355379,33,8.55,0.00
13712,ES-2013-2355379,116,55.50,0.00
13713,ES-2014-3535439,374,141.26,0.10
13714,ES-2014-3535439,2305,922.05,0.00
13715,ES-2012-4306010,21,7.02,0.00
13716,ES-2012-4306010,53,2.10,0.00
13717,ES-2012-4306010,162,37.17,0.00
13718,ES-2014-1166113,18,3.78,0.00
13719,ES-2014-1166113,93,30.51,0.00
13720,ES-2014-1166113,596,101.28,0.00
13721,ES-2014-1166113,54,12.96,0.00
13722,ES-2013-2440146,45,3.96,0.00
13723,IT-2014-1242945,567,-0.08,0.15
13724,ES-2013-5802089,77,27.21,0.10
13725,ES-2013-5802089,307,-30.89,0.10
13726,ES-2013-5802089,364,-32.44,0.10
13727,ES-2012-2073911,45,14.70,0.00
13728,ES-2012-4430401,107,23.22,0.00
13729,ES-2014-4627826,374,141.26,0.10
13730,IT-2014-3149554,925,-447.18,0.40
13731,ES-2014-4404985,81,40.65,0.00
13732,ES-2013-1215823,24,5.70,0.00
13733,ES-2013-1215823,30,0.00,0.00
13734,ES-2013-1215823,97,24.18,0.00
13735,ES-2013-1215823,1234,234.36,0.00
13736,ES-2013-1215823,85,4.23,0.00
13737,ES-2014-1248018,26,8.94,0.00
13738,IT-2013-3159247,67,-76.64,0.60
13739,ES-2012-2674466,944,209.71,0.10
13740,ES-2014-4794612,263,63.00,0.00
13741,IT-2014-1365674,26,-24.36,0.50
13742,IT-2014-1365674,12,-7.44,0.50
13743,IT-2014-1365674,76,-54.45,0.50
13744,IT-2014-1365674,16,-12.33,0.50
13745,IT-2014-1365674,48,-7.68,0.50
13746,ES-2013-1534120,37,13.02,0.00
13747,ES-2013-1534120,147,23.49,0.00
13748,ES-2013-1534120,1509,45.15,0.00
13749,ES-2013-1534120,28,0.54,0.00
13750,ES-2013-1534120,14,3.87,0.00
13751,ES-2013-1534120,31,6.48,0.00
13752,ES-2013-1534120,383,165.80,0.10
13753,ES-2013-1534120,72,19.20,0.00
13754,ES-2013-1534120,294,146.70,0.00
13755,ES-2014-4387264,62,1.37,0.10
13756,ES-2014-4387264,90,28.80,0.00
13757,ES-2013-5564504,9,-5.04,0.50
13758,ES-2013-5564504,167,-73.41,0.50
13759,ES-2012-4080677,152,25.36,0.10
13760,ES-2012-4080677,365,116.85,0.00
13761,ES-2012-4080677,530,180.24,0.00
13762,ES-2012-4080677,717,93.15,0.00
13763,IT-2013-4186516,27,-22.55,0.50
13764,IT-2013-4186516,14,-11.04,0.50
13765,IT-2013-4186516,468,-281.03,0.50
13766,ES-2013-4434786,156,23.31,0.00
13767,ES-2013-4434786,31,-14.78,0.40
13768,ES-2014-5099955,38,2.28,0.00
13769,ES-2012-4567263,254,19.67,0.10
13770,ES-2013-4636934,267,87.84,0.00
13771,ES-2013-4636934,328,81.90,0.00
13772,ES-2013-4636934,13,3.42,0.00
13773,ES-2011-1480594,215,16.74,0.10
13774,ES-2011-1480594,59,28.80,0.00
13775,ES-2012-3346085,1011,161.70,0.00
13776,ES-2012-3346085,141,47.70,0.00
13777,ES-2012-3346085,441,110.16,0.00
13778,ES-2014-5099955,94,15.96,0.00
13779,ES-2014-5099955,1870,186.95,0.10
13780,ES-2013-1089110,265,15.60,0.15
13781,ES-2012-5159841,1527,474.96,0.10
13782,ES-2013-2271399,53,21.60,0.00
13783,ES-2014-4434983,34,16.02,0.00
13784,IT-2013-5930911,44,-4.85,0.10
13785,IT-2013-5930911,214,17.66,0.15
13786,IT-2013-5930911,132,45.54,0.10
13787,IT-2013-5930911,748,282.52,0.10
13788,ES-2013-1049729,758,126.32,0.10
13789,ES-2011-3617816,1295,608.55,0.00
13790,ES-2013-4851162,202,3.96,0.00
13791,ES-2012-2930401,29,1.14,0.00
13792,IT-2014-4707944,181,54.12,0.00
13793,IT-2013-5950482,555,10.89,0.00
13794,IT-2013-5950482,14,4.77,0.00
13795,ES-2013-1820946,632,56.70,0.00
13796,ES-2011-5585896,66,1.95,0.00
13797,ES-2013-5827942,445,208.92,0.00
13798,ES-2013-5827942,300,-125.21,0.40
13799,ES-2013-5827942,32,4.86,0.00
13800,ES-2014-5679681,18,5.88,0.00
13801,ES-2014-5679681,735,130.62,0.10
13802,ES-2012-4541942,242,28.95,0.00
13803,IT-2013-5386152,116,-157.11,0.60
13804,ES-2013-5365330,370,33.18,0.00
13805,ES-2011-4741318,99,9.91,0.10
13806,ES-2012-2141914,439,63.38,0.10
13807,ES-2012-2141914,286,-6.76,0.15
13808,ES-2014-4434983,50,13.95,0.00
13809,ES-2014-4434983,78,20.34,0.00
13810,ES-2014-4434983,146,18.90,0.00
13811,ES-2012-3748239,61,27.84,0.00
13812,ES-2012-3748239,42,13.02,0.00
13813,ES-2013-2824939,140,65.88,0.00
13814,ES-2011-4169574,40,16.80,0.00
13815,ES-2014-2683298,109,52.32,0.00
13816,ES-2014-2683298,221,88.02,0.00
13817,ES-2012-3241112,823,246.85,0.10
13818,ES-2012-3241112,284,122.98,0.10
13819,ES-2011-3020748,13,1.14,0.00
13820,ES-2012-3383376,84,27.63,0.00
13821,ES-2013-5985266,106,17.85,0.00
13822,ES-2013-1679213,596,101.28,0.00
13823,ES-2013-1756896,39,15.12,0.10
13824,ES-2013-1756896,50,12.82,0.10
13825,ES-2013-1756896,256,83.34,0.20
13826,ES-2012-4602933,141,46.62,0.00
13827,ES-2013-2447615,757,371.04,0.00
13828,IT-2012-1253234,16,-8.60,0.50
13829,IT-2013-1948196,954,-1557.99,0.70
13830,IT-2013-1948196,182,-21.92,0.50
13831,IT-2013-1948196,195,-47.07,0.50
13832,ES-2014-4147771,112,14.90,0.10
13833,IT-2012-5228062,21,7.44,0.00
13834,IT-2012-5228062,426,-170.61,0.40
13835,IT-2012-5228062,874,340.83,0.00
13836,IT-2014-3541175,626,-34.90,0.10
13837,ES-2012-3303731,31,14.94,0.00
13838,ES-2014-1472763,82,13.02,0.00
13839,ES-2014-1472763,294,108.57,0.00
13840,ES-2014-1749985,43,-0.05,0.10
13841,IT-2013-1961543,1460,335.64,0.00
13842,IT-2013-1961543,249,112.14,0.00
13843,IT-2013-1961543,46,3.24,0.00
13844,IT-2013-1961543,22,7.56,0.00
13845,ES-2013-4420927,636,146.28,0.00
13846,IT-2013-3085011,779,-0.12,0.15
13847,IT-2013-3085011,2093,720.75,0.10
13848,IT-2012-5481346,333,-14.83,0.10
13849,ES-2014-5204081,25,-8.49,0.50
13850,IT-2011-2889545,47,-60.41,0.60
13851,ES-2011-5441485,410,155.02,0.10
13852,ES-2014-3848533,1078,323.40,0.00
13853,ES-2014-3848533,385,50.04,0.00
13854,ES-2011-1689666,50,13.08,0.00
13855,ES-2013-1827845,116,6.96,0.00
13856,ES-2011-1822857,1272,546.96,0.00
13857,ES-2011-1822857,51,16.74,0.00
13858,ES-2013-4037849,415,16.56,0.00
13859,ES-2012-3877819,837,418.74,0.00
13860,ES-2012-3877819,222,81.35,0.10
13861,ES-2014-2939767,83,1.02,0.20
13862,ES-2013-2364306,152,43.92,0.00
13863,ES-2013-2364306,276,79.95,0.00
13864,ES-2013-2364306,156,46.82,0.10
13865,ES-2013-2364306,45,1.80,0.00
13866,ES-2013-2364306,107,9.48,0.00
13867,ES-2012-3482924,14,4.77,0.00
13868,ES-2013-5831114,207,1.89,0.00
13869,ES-2012-1778547,214,91.77,0.00
13870,ES-2013-5673533,116,12.72,0.00
13871,ES-2014-2918798,339,61.08,0.00
13872,ES-2011-2087362,26,10.08,0.00
13873,ES-2011-2087362,112,4.35,0.00
13874,IT-2012-5750622,200,-260.46,0.60
13875,IT-2012-5750622,11,-9.33,0.50
13876,IT-2012-5750622,14,-11.85,0.50
13877,ES-2014-3785216,213,4.20,0.00
13878,ES-2014-3785216,94,27.30,0.00
13879,ES-2014-3785216,5729,63.55,0.10
13880,ES-2014-3785216,250,-11.76,0.15
13881,ES-2014-1179960,685,6.72,0.00
13882,ES-2014-1179960,850,289.05,0.00
13883,ES-2012-4435180,17,1.32,0.00
13884,ES-2012-4435180,29,0.54,0.00
13885,ES-2012-4435180,762,-25.49,0.10
13886,ES-2012-4435180,63,11.88,0.00
13887,ES-2012-4435180,1053,58.46,0.10
13888,ES-2013-3988133,101,11.10,0.00
13889,ES-2013-3988133,220,76.92,0.00
13890,ES-2013-3988133,485,198.99,0.00
13891,ES-2014-2175949,2549,280.32,0.00
13892,ES-2014-5252744,52,17.67,0.10
13893,ES-2014-5252744,93,-1.04,0.10
13894,ES-2013-1818988,410,13.64,0.10
13895,ES-2013-1081150,26,10.98,0.00
13896,ES-2013-4959032,305,125.48,0.10
13897,ES-2014-5579300,43,8.52,0.00
13898,ES-2014-5579300,676,151.06,0.15
13899,ES-2014-5579300,109,40.14,0.00
13900,IT-2013-2280110,21,8.52,0.00
13901,ES-2012-4741193,60,1.05,0.00
13902,ES-2011-2230157,88,32.46,0.00
13903,ES-2011-2230157,646,50.22,0.10
13904,ES-2011-2230157,388,27.26,0.15
13905,IT-2013-3085011,162,-12.60,0.10
13906,IT-2013-3085011,196,44.88,0.00
13907,IT-2013-3085011,169,82.56,0.00
13908,ES-2014-1771479,248,8.26,0.10
13909,ES-2014-1771479,301,92.16,0.15
13910,ES-2014-1771479,68,27.60,0.00
13911,ES-2013-2117585,286,54.18,0.00
13912,ES-2011-3291135,28,9.21,0.00
13913,ES-2013-4408752,12,1.23,0.00
13914,ES-2013-4408752,114,17.10,0.00
13915,ES-2014-5437739,1275,357.00,0.00
13916,ES-2014-3174376,163,13.02,0.00
13917,ES-2014-3174376,59,20.70,0.00
13918,ES-2013-4009230,806,273.96,0.00
13919,ES-2013-4009230,426,4.20,0.00
13920,ES-2011-3109529,70,21.69,0.00
13921,ES-2014-5091205,54,0.59,0.10
13922,ES-2014-5091205,41,11.34,0.00
13923,ES-2014-5091205,345,37.80,0.00
13924,ES-2014-5991471,1637,90.81,0.10
13925,ES-2014-5991471,413,-45.94,0.10
13926,ES-2014-5991471,28,1.11,0.00
13927,ES-2014-5991471,555,141.89,0.10
13928,ES-2011-2174124,29,6.36,0.00
13929,IT-2014-4311078,427,-50.36,0.15
13930,ES-2014-3575398,75,6.60,0.00
13931,ES-2012-3471823,293,46.80,0.00
13932,ES-2012-3471823,216,94.77,0.00
13933,ES-2012-3471823,99,23.82,0.00
13934,ES-2014-1201733,261,49.25,0.10
13935,ES-2013-3420934,87,4.32,0.00
13936,ES-2013-3420934,173,86.25,0.00
13937,ES-2013-3420934,31,1.50,0.00
13938,ES-2013-3420934,117,51.24,0.00
13939,ES-2013-1213583,348,142.56,0.00
13940,IT-2014-2467233,273,-87.48,0.50
13941,IT-2014-2467233,76,-91.54,0.60
13942,ES-2012-2740636,373,29.79,0.00
13943,ES-2012-2740636,62,24.84,0.00
13944,ES-2012-2740636,37,10.35,0.00
13945,ES-2012-2740636,34,8.52,0.00
13946,ES-2012-2740636,37,10.35,0.00
13947,ES-2012-2740636,113,28.20,0.00
13948,ES-2012-2740636,910,200.25,0.00
13949,ES-2012-2740636,1640,557.64,0.00
13950,ES-2012-2740636,594,290.97,0.00
13951,IT-2012-2794787,251,-145.65,0.50
13952,IT-2012-2794787,38,-7.62,0.50
13953,ES-2011-2225020,76,19.23,0.10
13954,ES-2011-2225020,149,36.28,0.10
13955,ES-2011-2413369,268,96.39,0.00
13956,ES-2011-2413369,31,12.78,0.00
13957,ES-2011-2413369,808,197.35,0.10
13958,ES-2011-2413369,976,292.80,0.00
